Id,Response Date,clean_paraphrases,emotion,is_frustrated
86529013,2021-12-07 04:31:57,application has poor location accuracy.,disapproval,yes
86744032,2021-12-10 04:16:03,the van improve a lot.,approval,no
86964054,2021-12-14 04:32:23,along with phone number and email.,neutral,no
86964054,2021-12-14 04:32:23,"if they keep a pole, we can filter non upsc and qualification.",neutral,no
87182039,2021-12-17 04:18:24,every so is facing an issue in our company and updates are taking too long.,realization,no
87182039,2021-12-17 04:18:24,every so is facing an issue in our company and updates are taking too long.,realization,no
87241179,2021-12-18 03:24:02,application be case-sensitive.,neutral,no
87241179,2021-12-18 03:24:02,two people open the same crm.,neutral,no
87241179,2021-12-18 03:24:02,why is application that way?,confusion,yes
87321176,2021-12-20 04:19:19,the tool have much data about the customer.,neutral,no
87580197,2021-12-24 03:48:47,basic needs are fulfilled on this platform.,approval,no
87580980,2021-12-24 04:12:38,the last activity is written on leads.,neutral,no
87580980,2021-12-24 04:12:38,the last activity is written on leads.,neutral,no
87657529,2021-12-26 04:56:17,there are issues with latency.,neutral,no
87866750,2021-12-30 01:55:47,there are too many bugs.,neutral,no
88446712,2022-01-09 05:00:10,application would be beneficial to have a good video of every feature used in the industry.,approval,no
88446712,2022-01-09 05:00:10,application would be beneficial to have a good video of every feature used in the industry.,approval,no
88446712,2022-01-09 05:00:10,application would be beneficial to have a good video of every feature used in the industry.,approval,no
88446660,2022-01-09 04:57:26,a lot of improvement is needed.,optimism,no
88714814,2022-01-13 03:12:23,i never use crm.,neutral,no
88714814,2022-01-13 03:12:23,i never use crm.,neutral,no
89145601,2022-01-20 03:36:14,my location is always used.,neutral,no
89217069,2022-01-21 03:52:07,there are more features you need to add.,neutral,no
89217702,2022-01-21 04:15:20,why you put the follow-up on the follow-up list?,neutral,no
89218039,2022-01-21 04:26:36,"wrong data, unnecessary numbers who need a call.",disapproval,yes
89218039,2022-01-21 04:26:36,"wrong data, unnecessary numbers who need a call.",disapproval,yes
92225884,2022-03-11 04:07:40,the leads are working but need the option to disqualify them.,neutral,no
92225884,2022-03-11 04:07:40,the leads are working but need the option to disqualify them.,neutral,no
92633689,2022-03-18 04:31:51,reminder is not arriving on time.,neutral,no
92093108,2022-03-09 06:13:17,application is very complicated and confused.,confusion,yes
92093108,2022-03-09 06:13:17,application is very complicated and confused.,confusion,yes
92326206,2022-03-13 04:27:04,there is a window on the screen.,neutral,no
92326206,2022-03-13 04:27:04,"one pop up at a time is fine, but this is too much.",approval,no
93977431,2022-04-11 03:27:26,application is not easy to use hangs.,disapproval,yes
93977431,2022-04-11 03:27:26,application is not easy to use hangs.,disapproval,yes
94840921,2022-04-27 05:00:13,sometimes the response is slow.,neutral,no
76640245,2021-07-04 16:29:18,support should be improved.,optimism,no
77825402,2021-07-24 05:09:19,there is a major concern with the issue.,caring,no
89217489,2022-01-21 04:08:15,we can see our progress.,neutral,no
89363479,2022-01-24 04:08:06,remember to log in and forget.,neutral,no
89363479,2022-01-24 04:08:06,application does the work.,neutral,no
89363479,2022-01-24 04:08:06,application does the work.,neutral,no
80157882,2021-08-31 05:36:09,the process is fast and shows the customer the details of the call.,neutral,no
80157882,2021-08-31 05:36:09,the process is fast and shows the customer the details of the call.,neutral,no
78829877,2021-08-10 04:59:57,reminders are sent over the pending follow-up.,neutral,no
79457203,2021-08-20 04:11:27,there was no prominent competition.,neutral,no
89879332,2022-02-01 04:25:56,application is easy to work.,neutral,no
89879332,2022-02-01 04:25:56,application is easy to work.,neutral,no
92090592,2022-03-09 04:25:25,everything is specified.,neutral,no
92101839,2022-03-09 10:26:17,it should be rectified frequently.,neutral,no
81981477,2021-09-28 05:51:35,everything is good.,approval,no
93654612,2022-04-05 04:21:43,the experience is user-friendly.,approval,no
93654612,2022-04-05 04:21:43,the experience is user-friendly.,approval,no
82317744,2021-10-03 08:47:08,application is a good way to reach end customers.,admiration,no
82438628,2021-10-05 06:33:19,we have the ability to manage time on other work.,approval,no
93791334,2022-04-07 03:47:11,application is very easy to use.,approval,no
93791334,2022-04-07 03:47:11,application is very easy to use.,approval,no
82719181,2021-10-09 04:24:50,application is easy to access.,approval,no
82719181,2021-10-09 04:24:50,application is easy to access.,approval,no
82802963,2021-10-11 05:05:46,organize your work.,neutral,no
82937380,2021-10-13 04:17:13,application is reliable to use.,approval,no
82937380,2021-10-13 04:17:13,application is reliable to use.,approval,no
83391432,2021-10-20 04:59:08,a good lead management system.,admiration,no
83999971,2021-10-29 04:12:42,application is clear.,neutral,no
84000408,2021-10-29 04:27:11,application runs very smoothly.,approval,no
84000408,2021-10-29 04:27:11,application runs very smoothly.,approval,no
84151975,2021-11-01 03:57:23,the feasibility of customizations and a user-friendly interface.,neutral,no
84151975,2021-11-01 03:57:23,the feasibility of customizations and a user-friendly interface.,neutral,no
84695771,2021-11-09 05:06:57,"absolutely, perfect.",admiration,no
94397001,2022-04-19 04:25:30,this is easy to navigate and user-friendly.,approval,no
94397001,2022-04-19 04:25:30,this is easy to navigate and user-friendly.,approval,no
94462333,2022-04-20 03:22:18,customer details can be used.,neutral,no
84924045,2021-11-12 04:43:14,training on filters is needed so that we can improve our productivity.,approval,no
84924045,2021-11-12 04:43:14,training on filters is needed so that we can improve our productivity.,approval,no
84924045,2021-11-12 04:43:14,training on filters is needed so that we can improve our productivity.,approval,no
84924365,2021-11-12 04:54:03,application is good.,admiration,no
85227164,2021-11-17 02:35:21,good is not a word.,admiration,no
85378618,2021-11-19 01:49:37,information about the merchant.,neutral,no
85614411,2021-11-23 03:11:10,application was very fast and smooth.,neutral,no
85614411,2021-11-23 03:11:10,application was very fast and smooth.,neutral,no
85691213,2021-11-24 04:24:43,application is good and user-friendly.,admiration,no
85691213,2021-11-24 04:24:43,application is good and user-friendly.,admiration,no
85756286,2021-11-25 02:01:27,useful to us.,neutral,no
85875392,2021-11-27 02:20:53,application is a good way to work.,admiration,no
85875392,2021-11-27 02:20:53,application is a good way to work.,admiration,no
86400930,2021-12-05 04:32:20,good software to maintain data.,admiration,no
86444177,2021-12-06 03:02:07,"the good thing about the lead is that very easy to do, and also very fast, so we can take a break whenever we want.",approval,no
86444177,2021-12-06 03:02:07,"the good thing about the lead is that very easy to do, and also very fast, so we can take a break whenever we want.",approval,no
86603367,2021-12-08 03:47:49,i was able to use leadsquared.,neutral,no
86603367,2021-12-08 03:47:49,i was able to use leadsquared.,neutral,no
86675345,2021-12-09 04:31:40,i enjoy working in the working environment.,joy,no
86675345,2021-12-09 04:31:40,i enjoy working in the working environment.,joy,no
94770429,2022-04-26 02:10:04,excellent leadsquared.,admiration,no
87112868,2021-12-16 04:23:12,the application shows an error that i face.,realization,no
79687279,2021-08-24 04:47:20,the filters make the task easy.,neutral,no
79687279,2021-08-24 04:47:20,the filters make the task easy.,neutral,no
84308388,2021-11-03 04:58:18,there needs to be more updates in the leadsquared.,neutral,no
84308388,2021-11-03 04:58:18,there needs to be more updates in the leadsquared.,neutral,no
87182134,2021-12-17 04:21:27,too much pros is is a good application.,admiration,no
87394108,2021-12-21 04:12:17,"you poor, please show less to less option, and color full format, also you need to create some shortcut to make call, and if you need suggestions, please call on number.",caring,no
87394108,2021-12-21 04:12:17,"you poor, please show less to less option, and color full format, also you need to create some shortcut to make call, and if you need suggestions, please call on number.",caring,no
87394108,2021-12-21 04:12:17,"you poor, please show less to less option, and color full format, also you need to create some shortcut to make call, and if you need suggestions, please call on number.",caring,no
81071182,2021-09-14 01:34:37,filters and accessing data need to be improvised.,neutral,no
81071182,2021-09-14 01:34:37,filters and accessing data need to be improvised.,neutral,no
81078187,2021-09-14 04:55:05,there was no support from the team.,disappointment,yes
86399045,2021-12-05 03:31:15,very poor application.,disgust,yes
89715215,2022-01-29 04:14:19,i have an issue in my zoom meeting.,nervousness,no
89715215,2022-01-29 04:14:19,i have an issue in my zoom meeting.,nervousness,no
86963366,2021-12-14 04:10:59,application lags most of the time.,neutral,no
86963366,2021-12-14 04:10:59,application lags most of the time.,neutral,no
80846156,2021-09-10 04:34:19,the interface is easy to use.,approval,no
80846156,2021-09-10 04:34:19,the interface is easy to use.,approval,no
89580587,2022-01-27 04:14:44,there is a small pop up reminder note.,neutral,no
89579771,2022-01-27 03:46:45,make changes to the application.,neutral,no
89579771,2022-01-27 03:46:45,like adding contacts.,approval,no
81816245,2021-09-25 04:40:03,application was good and organized.,admiration,no
78111978,2021-07-29 03:33:51,the leads are properly.,approval,no
76433862,2021-07-01 02:32:57,application is easy to work.,neutral,no
76433862,2021-07-01 02:32:57,application is easy to work.,neutral,no
76511743,2021-07-02 04:59:54,application is good to use.,approval,no
76511743,2021-07-02 04:59:54,application is good to use.,approval,no
76570833,2021-07-03 02:56:12,we have a complete sales figure.,neutral,no
76938049,2021-07-09 04:18:35,the application is very supportive.,approval,no
76998849,2021-07-10 04:07:02,application is feasible to us.,neutral,no
77000474,2021-07-10 05:08:05,application is a good way to manage a database.,admiration,no
77000474,2021-07-10 05:08:05,application is a good way to manage a database.,admiration,no
77044856,2021-07-11 05:34:06,application is wonderful.,admiration,no
77161427,2021-07-13 05:33:14,"real-time productivity, follow-up reminder, task, productivity time.",neutral,no
77161427,2021-07-13 05:33:14,"real-time productivity, follow-up reminder, task, productivity time.",neutral,no
77356729,2021-07-16 03:45:39,the way application manages leads and details is the only way to go.,neutral,no
77356729,2021-07-16 03:45:39,the way application manages leads and details is the only way to go.,neutral,no
77415630,2021-07-17 03:24:12,application is very easy to use.,approval,no
77415630,2021-07-17 03:24:12,application is very easy to use.,approval,no
77501097,2021-07-19 04:18:39,"due to pandemic, we are not able to grow our business.",sadness,yes
77501097,2021-07-19 04:18:39,"by giving us leads, this is helping us a lot.",caring,no
77638230,2021-07-21 04:52:17,there is activity and process.,neutral,no
77703406,2021-07-22 04:40:24,application is very easy to navigate.,approval,no
77703406,2021-07-22 04:40:24,application is very easy to navigate.,approval,no
77704047,2021-07-22 05:04:52,you can have all the data of a lead with this tool.,neutral,no
77704047,2021-07-22 05:04:52,you can have all the data of a lead with this tool.,neutral,no
77704047,2021-07-22 05:04:52,the dial facility can be improved.,optimism,no
83649317,2021-10-24 04:46:58,no see for a long time.,neutral,no
77824807,2021-07-24 04:41:17,you need to find out about lead and your productivity report.,neutral,no
77824807,2021-07-24 04:41:17,you need to find out about lead and your productivity report.,neutral,no
85303978,2021-11-18 02:22:26,the application is easy to use.,approval,no
85303978,2021-11-18 02:22:26,the application is easy to use.,approval,no
77866403,2021-07-25 05:06:30,the interface is user-friendly.,neutral,no
77866403,2021-07-25 05:06:30,the interface is user-friendly.,neutral,no
77909213,2021-07-26 04:30:53,"sometimes application hangs, otherwise fine.",approval,no
78113044,2021-07-29 04:10:41,the interface is easy to use.,approval,no
78113044,2021-07-29 04:10:41,the interface is easy to use.,approval,no
83851976,2021-10-27 04:26:06,application is a good way to operate.,admiration,no
78546344,2021-08-05 04:35:38,management is in a good way.,admiration,no
89321867,2022-01-23 03:45:33,sometimes the web is slow.,neutral,no
84525237,2021-11-06 03:50:15,application is good.,admiration,no
77822486,2021-07-24 03:09:53,there was no activity found.,neutral,no
84695103,2021-11-09 04:44:08,update leadsquared effectively.,neutral,no
84695103,2021-11-09 04:44:08,update leadsquared effectively.,neutral,no
85820145,2021-11-26 04:04:14,the application is ok.,approval,no
85820145,2021-11-26 04:04:14,we are using a good application.,admiration,no
85820145,2021-11-26 04:04:14,we are using a good application.,admiration,no
80473294,2021-09-04 05:04:47,the report be opened.,neutral,no
84773527,2021-11-10 04:14:56,problems with reports are always slow.,neutral,no
84773527,2021-11-10 04:14:56,problems with reports are always slow.,neutral,no
84771722,2021-11-10 03:21:50,ks kodak securities is a company.,neutral,no
85535430,2021-11-22 04:08:51,the automations are ready to use.,approval,no
85535430,2021-11-22 04:08:51,the automations are ready to use.,approval,no
80995259,2021-09-13 04:49:53,application is a good tool to use.,admiration,no
80995259,2021-09-13 04:49:53,application is a good tool to use.,admiration,no
84923811,2021-11-12 04:35:45,the bugs should be fixed as soon as possible.,neutral,no
80557531,2021-09-06 04:24:07,it could be improved.,optimism,no
80557531,2021-09-06 04:24:07,slow ups and a lot of glitches.,neutral,no
80557531,2021-09-06 04:24:07,support thorough and seamless.,neutral,no
82439925,2021-10-05 07:03:54,application takes a long time to view leads and dial.,neutral,no
82439925,2021-10-05 07:03:54,application takes a long time to view leads and dial.,neutral,no
82439925,2021-10-05 07:03:54,if application worked as well as a copper.,optimism,no
82439925,2021-10-05 07:03:54,if application worked as well as a copper.,optimism,no
84991336,2021-11-13 04:22:14,there is need for more data information.,neutral,no
85536467,2021-11-22 04:43:59,the user interface can be improved.,optimism,no
82764674,2021-10-10 07:58:17,application is a good platform to work on.,admiration,no
82764674,2021-10-10 07:58:17,application is a good platform to work on.,admiration,no
82773186,2021-10-10 12:59:39,there are all the details in place.,neutral,no
82513015,2021-10-06 05:32:44,i check my call time data.,neutral,no
84522180,2021-11-06 02:01:47,no excuse for helping and supporting.,neutral,no
76431541,2021-07-01 01:37:32,sometimes the connection drops.,neutral,no
85690532,2021-11-24 04:01:39,the gps tracking is not correct.,disapproval,yes
85690671,2021-11-24 04:06:45,there are many problems with this application.,disapproval,yes
85690671,2021-11-24 04:06:45,there are many problems with this application.,disapproval,yes
94463718,2022-04-20 04:19:22,application is easy to use a familiar user interface.,approval,no
94463718,2022-04-20 04:19:22,application is easy to use a familiar user interface.,approval,no
94463718,2022-04-20 04:19:22,application is easy to use a familiar user interface.,approval,no
77765648,2021-07-23 04:15:59,application could be easier to conduct an advance search.,neutral,no
77765648,2021-07-23 04:15:59,application could be easier to conduct an advance search.,neutral,no
91910731,2022-03-06 04:15:13,there needs to be a lot of improvement.,optimism,no
79563299,2021-08-22 05:46:15,leadsquared service is used for other business.,neutral,no
79563299,2021-08-22 05:46:15,expecting little changes in the application.,neutral,no
79458316,2021-08-20 04:46:37,reminder alarm is needed.,neutral,no
92762903,2022-03-21 04:17:28,incoming calls should be shown when we are on the call.,neutral,no
92762903,2022-03-21 04:17:28,incoming calls should be shown when we are on the call.,neutral,no
85875282,2021-11-27 02:17:24,application is easy to understand the leads.,neutral,no
85875282,2021-11-27 02:17:24,application is easy to understand the leads.,neutral,no
86400990,2021-12-05 04:34:10,i am enjoying using this application.,joy,no
86400990,2021-12-05 04:34:10,i am enjoying using this application.,joy,no
86602180,2021-12-08 03:12:43,the interface is very easy.,neutral,no
86962443,2021-12-14 03:39:40,the creation of the may is part of the application.,neutral,no
86963904,2021-12-14 04:27:57,web and application are easy to use.,approval,no
86963904,2021-12-14 04:27:57,web and application are easy to use.,approval,no
86963904,2021-12-14 04:27:57,web and application are easy to use.,approval,no
87107353,2021-12-16 01:52:50,excellent operation.,admiration,no
87110737,2021-12-16 03:18:35,merchant have better opportunities.,neutral,no
87459813,2021-12-22 03:55:47,i like the features and filters of leadsquared.,love,no
87459813,2021-12-22 03:55:47,i like the features and filters of leadsquared.,love,no
87459813,2021-12-22 03:55:47,i like the features and filters of leadsquared.,love,no
87871920,2021-12-30 04:25:43,the overall management of data.,neutral,no
86050600,2021-11-30 03:44:19,application work well sometimes.,neutral,no
87969123,2022-01-01 08:27:08,this platform is used to manage the work.,neutral,no
88786013,2022-01-14 04:30:34,management of leads is pretty good.,admiration,no
89146309,2022-01-20 03:59:51,application makes the job easier.,approval,no
89151378,2022-01-20 06:50:44,you are good.,admiration,no
92325261,2022-03-13 03:31:43,we can use it as a mini diary to keep track of customer experience.,neutral,no
92325261,2022-03-13 03:31:43,we can use it as a mini diary to keep track of customer experience.,neutral,no
92325261,2022-03-13 03:31:43,we can use it as a mini diary to keep track of customer experience.,neutral,no
93907854,2022-04-09 01:37:56,my experience with leadsquared is good.,joy,no
93907854,2022-04-09 01:37:56,my experience with leadsquared is good.,joy,no
94972091,2022-04-29 04:11:26,application is good software.,admiration,no
77292009,2021-07-15 03:30:48,the system is simple to use and manages leads and sales.,neutral,no
77292009,2021-07-15 03:30:48,the system is simple to use and manages leads and sales.,neutral,no
78332874,2021-08-02 05:09:14,application is a good tool for large businesses to manage their data.,approval,no
78332874,2021-08-02 05:09:14,application is a good tool for large businesses to manage their data.,approval,no
79138179,2021-08-15 05:35:04,lead management is organized.,neutral,no
81232849,2021-09-16 04:42:23,application is easy to understand and handle.,approval,no
87694785,2021-12-27 04:39:31,"leadsquared is a good software to identify potential leads and sell our products, but it should be taught in every organization how to use it.",approval,no
87694785,2021-12-27 04:39:31,"leadsquared is a good software to identify potential leads and sell our products, but it should be taught in every organization how to use it.",approval,no
87694785,2021-12-27 04:39:31,"leadsquared is a good software to identify potential leads and sell our products, but it should be taught in every organization how to use it.",approval,no
88040948,2022-01-03 04:35:49,application is good.,admiration,no
89363094,2022-01-24 03:54:21,this is a good application for field work.,admiration,no
89363094,2022-01-24 03:54:21,this is a good application for field work.,admiration,no
89878820,2022-02-01 04:09:58,"all the available units have been given to the client, and they will get back to us soon.",curiosity,no
92089827,2022-03-09 03:57:55,every detail is managed perfectly.,admiration,no
92965550,2022-03-24 04:03:29,application was good and friendly.,admiration,no
93161281,2022-03-28 04:28:25,there is a post sale service.,neutral,no
93234250,2022-03-29 04:24:19,application is a good platform to use.,admiration,no
93234250,2022-03-29 04:24:19,application is a good platform to use.,admiration,no
93941670,2022-04-10 01:55:44,application is good for a salesman.,approval,no
94636898,2022-04-23 02:54:19,i would like to add more filters.,desire,no
94774024,2022-04-26 04:09:06,"yes, more information and how application helps business.",approval,no
94774024,2022-04-26 04:09:06,"yes, more information and how application helps business.",approval,no
94774392,2022-04-26 04:22:16,application was a good experience using leadsquared.,admiration,no
94774392,2022-04-26 04:22:16,application was a good experience using leadsquared.,admiration,no
94774392,2022-04-26 04:22:16,application was a good experience using leadsquared.,admiration,no
94774392,2022-04-26 04:22:16,application was a good experience using leadsquared.,admiration,no
94774392,2022-04-26 04:22:16,one solution for all the work.,neutral,no
83011346,2021-10-14 04:58:31,the advance search option is complex.,neutral,no
85076916,2021-11-15 04:43:13,but this application.,neutral,no
91251063,2022-02-23 04:22:41,application manages data very well.,admiration,no
91251063,2022-02-23 04:22:41,application manages data very well.,admiration,no
82276852,2021-10-02 08:35:41,"application is easy to use, and application helps us work longer.",neutral,no
82276852,2021-10-02 08:35:41,"application is easy to use, and application helps us work longer.",neutral,no
82276852,2021-10-02 08:35:41,"application is easy to use, and application helps us work longer.",neutral,no
82276852,2021-10-02 08:35:41,"application is easy to use, and application helps us work longer.",neutral,no
87106181,2021-12-16 01:25:06,please change option access for the customer merchant.,neutral,no
77097001,2021-07-12 08:20:18,there is an option of parent looking for a different school location.,neutral,no
82279855,2021-10-02 10:15:25,good application in real estate.,admiration,no
89796256,2022-01-31 03:02:35,"application is a good place to work, and we can save our data.",approval,no
89796256,2022-01-31 03:02:35,"application is a good place to work, and we can save our data.",approval,no
89796256,2022-01-31 03:02:35,"application is a good place to work, and we can save our data.",approval,no
87753680,2021-12-28 03:53:22,"leadsquared is slow in the morning and in the middle of the day, and the dynamic form does not pop up at times.",neutral,no
87753680,2021-12-28 03:53:22,"leadsquared is slow in the morning and in the middle of the day, and the dynamic form does not pop up at times.",neutral,no
87753680,2021-12-28 03:53:22,"leadsquared is slow in the morning and in the middle of the day, and the dynamic form does not pop up at times.",neutral,no
87753680,2021-12-28 03:53:22,"overall, application has good features.",admiration,no
87753680,2021-12-28 03:53:22,"overall, application has good features.",admiration,no
87871692,2021-12-30 04:18:33,the logout creates a problem.,neutral,no
87871692,2021-12-30 04:18:33,application should not be there.,neutral,no
87966024,2022-01-01 05:07:04,slow auto refresh takes a long time.,neutral,no
87966024,2022-01-01 05:07:04,we made any changes.,realization,no
87966024,2022-01-01 05:07:04,"at the end of the day, the auto report should be generated.",neutral,no
88117048,2022-01-04 05:00:54,we access our demo appointment because we get a late update.,neutral,no
88117048,2022-01-04 05:00:54,we access our demo appointment because we get a late update.,neutral,no
88117048,2022-01-04 05:00:54,we access our demo appointment because we get a late update.,neutral,no
88273283,2022-01-06 06:23:54,good leads are required.,desire,no
88339525,2022-01-07 03:43:15,application needs to be more user-friendly.,desire,no
88339525,2022-01-07 03:43:15,application needs to be more user-friendly.,desire,no
88644800,2022-01-12 04:46:50,"this is a good application for boosting the business and also need a well deserved personnel to operate, avoid fetching maximum on the time to time interval.",admiration,no
82357798,2021-10-04 06:03:50,logging out constantly.,neutral,no
88932078,2022-01-17 05:06:03,please add one stage so that we can lock lead and no one can access it.,neutral,no
88932078,2022-01-17 05:06:03,please add one stage so that we can lock lead and no one can access it.,neutral,no
89143858,2022-01-20 02:41:48,application is good but not always.,admiration,no
89145481,2022-01-20 03:32:26,application can be very slow which can affect our daily activities.,neutral,no
89145481,2022-01-20 03:32:26,application can be very slow which can affect our daily activities.,neutral,no
89323022,2022-01-23 04:44:21,the update is pathetic.,sadness,yes
82439609,2021-10-05 06:58:04,good need to learn more.,caring,no
91385467,2022-02-25 04:11:24,make updates and better features in your application.,neutral,no
91385467,2022-02-25 04:11:24,make updates and better features in your application.,neutral,no
91385467,2022-02-25 04:11:24,make updates and better features in your application.,neutral,no
82609773,2021-10-07 14:02:11,i can easily find each and very data here.,approval,no
91522900,2022-02-28 03:38:43,the audit trail working.,neutral,no
91522900,2022-02-28 03:38:43,we explain well to the customer.,gratitude,no
87394945,2021-12-21 04:43:19,the company can handle all data for crm.,approval,no
87394945,2021-12-21 04:43:19,the company can handle all data for crm.,approval,no
92363370,2022-03-14 04:09:06,application makes the work easier.,neutral,no
92363370,2022-03-14 04:09:06,application makes the work easier.,neutral,no
90243169,2022-02-07 02:52:46,good application for service.,admiration,no
90243169,2022-02-07 02:52:46,good application for service.,admiration,no
90244498,2022-02-07 03:36:34,the management of leads is good.,admiration,no
92762731,2022-03-21 04:10:34,the application is good for sorting leads.,approval,no
92762731,2022-03-21 04:10:34,the application is good for sorting leads.,approval,no
92899656,2022-03-23 03:42:07,new member options should be added.,approval,no
83011657,2021-10-14 05:08:05,"if any number is switched off or not allowed, we can throw off that lead.",neutral,no
89513808,2022-01-26 05:41:03,i need to start my business.,neutral,no
86883712,2021-12-13 03:22:06,application is easy to use.,approval,no
86883712,2021-12-13 03:22:06,application is easy to use.,approval,no
86846677,2021-12-12 04:45:16,the feel is sorted by the leadsquared application.,approval,no
88446577,2022-01-09 04:53:41,application is easy to access.,approval,no
88446577,2022-01-09 04:53:41,application is easy to access.,approval,no
88335316,2022-01-07 01:56:22,payments to time.,neutral,no
88335901,2022-01-07 02:08:09,application is difficult to use to target other people.,disapproval,yes
88335901,2022-01-07 02:08:09,application is difficult to use to target other people.,disapproval,yes
86526865,2021-12-07 03:28:30,application is a good application to use.,admiration,no
86526865,2021-12-07 03:28:30,application is a good application to use.,admiration,no
86526865,2021-12-07 03:28:30,application is a good application to use.,admiration,no
86052141,2021-11-30 04:26:33,good lead for business.,admiration,no
88000328,2022-01-02 05:30:13,application is easy to handle and has many features that you can use to analyze and maintain the data.,neutral,no
88000328,2022-01-02 05:30:13,application is easy to handle and has many features that you can use to analyze and maintain the data.,neutral,no
88000328,2022-01-02 05:30:13,application is easy to handle and has many features that you can use to analyze and maintain the data.,neutral,no
88000328,2022-01-02 05:30:13,application is easy to handle and has many features that you can use to analyze and maintain the data.,neutral,no
85965110,2021-11-29 04:32:05,both good and simply good.,admiration,no
87968189,2022-01-01 07:24:35,application was very helpful to follow up with leads.,approval,no
87968189,2022-01-01 07:24:35,application was very helpful to follow up with leads.,approval,no
87968594,2022-01-01 07:53:27,good need to learn logic.,admiration,no
85878375,2021-11-27 04:18:15,application is a good tool for sales oriented businesses.,approval,no
85825613,2021-11-26 07:22:54,application is good according to my opinion.,admiration,no
85820685,2021-11-26 04:24:13,application is easy and good to use.,approval,no
85820685,2021-11-26 04:24:13,application is easy and good to use.,approval,no
77045027,2021-07-11 05:41:23,work needs to be done on it.,neutral,no
90320414,2022-02-08 03:05:45,there are many changes that need to be made.,neutral,no
90322668,2022-02-08 04:13:54,baskets sometimes.,neutral,no
90322705,2022-02-08 04:14:47,there are organized leads and reminders.,neutral,no
90597952,2022-02-12 03:59:36,the new appointment start over system is lengthy.,neutral,no
90597952,2022-02-12 03:59:36,application makes meetings a bit difficult.,neutral,no
90597952,2022-02-12 03:59:36,application makes meetings a bit difficult.,neutral,no
90637942,2022-02-13 04:41:02,slow and not looking calls.,neutral,no
90637963,2022-02-13 04:42:01,sometimes application is poor.,neutral,no
90638042,2022-02-13 04:45:10,slow and complicated.,neutral,no
90748219,2022-02-15 03:19:01,the otp system is not friendly.,disapproval,yes
83390977,2021-10-20 04:45:43,the application is poor and disgusting.,disgust,yes
90894144,2022-02-17 04:04:46,please fix the bugs and glitch.,caring,no
90894144,2022-02-17 04:04:46,please fix the bugs and glitch.,caring,no
83391058,2021-10-20 04:48:24,leadsquared sometimes runs very slowly.,neutral,no
83391058,2021-10-20 04:48:24,leadsquared sometimes runs very slowly.,neutral,no
83391058,2021-10-20 04:48:24,please find a solution to the issue.,caring,no
91066935,2022-02-20 04:19:10,there is a need for a complete training video.,neutral,no
91067235,2022-02-20 04:34:12,application is a good place to learn and work.,admiration,no
91067235,2022-02-20 04:34:12,application is a good place to learn and work.,admiration,no
91174362,2022-02-22 03:49:21,application is very repetitive and missing a lot of options.,neutral,no
90893237,2022-02-17 03:37:33,you can improve your software.,approval,no
82284993,2021-10-02 12:54:18,archaic and not with the times of other crm which are leaders and leadsquared is definitely behind the ball.,neutral,no
82284993,2021-10-02 12:54:18,archaic and not with the times of other crm which are leaders and leadsquared is definitely behind the ball.,neutral,no
91322787,2022-02-24 04:26:35,management parameters are good.,admiration,no
91384716,2022-02-25 03:46:10,application is very slow to check in and check out.,neutral,no
91384716,2022-02-25 03:46:10,application is very slow to check in and check out.,neutral,no
91384716,2022-02-25 03:46:10,application takes so much time to take a picture.,neutral,no
83467661,2021-10-21 04:49:26,i will give you a suggestion on tuesday.,gratitude,no
91385352,2022-02-25 04:08:02,application is good for managing leads.,approval,no
91385352,2022-02-25 04:08:02,application is good for managing leads.,approval,no
91385573,2022-02-25 04:15:11,the application for data management is the right one.,approval,no
91385573,2022-02-25 04:15:11,the application for data management is the right one.,approval,no
91447505,2022-02-26 03:48:27,appointment over option becomes unavailable when application is closed.,disappointment,yes
91447505,2022-02-26 03:48:27,appointment over option becomes unavailable when application is closed.,disappointment,yes
91483705,2022-02-27 03:26:43,i have applied practically here because i have learned a lot from here.,approval,no
91484937,2022-02-27 04:34:02,you can check with competitor cloud to see going on.,neutral,no
81446708,2021-09-20 04:33:45,there is a lot of issue.,neutral,no
82875213,2021-10-12 06:44:58,the score and entry are not visible.,neutral,no
91594050,2022-03-01 02:11:44,some leads show no results because of the duplicity.,disapproval,yes
91595904,2022-03-01 03:03:14,reports are not easy to use.,disapproval,yes
91595904,2022-03-01 03:03:14,reports are not easy to use.,disapproval,yes
77000873,2021-07-10 05:22:41,getting stuck there.,neutral,no
91666917,2022-03-02 03:27:50,could not print out the daily report.,neutral,no
91668645,2022-03-02 04:21:01,pop up on every tab if you want to remove calling notification.,neutral,no
91668645,2022-03-02 04:21:01,pop up on every tab if you want to remove calling notification.,neutral,no
91669433,2022-03-02 04:47:53,support and frequent updates.,neutral,no
91669433,2022-03-02 04:47:53,support and frequent updates.,neutral,no
77572668,2021-07-20 05:23:25,is application possible to get better in some aspects.,optimism,no
91811807,2022-03-04 05:17:24,please make the ameyo better.,caring,no
84524543,2021-11-06 03:22:28,dates and leads for the day should be visible on the screen.,neutral,no
83608759,2021-10-23 05:22:41,amado is malfunctioning.,neutral,no
91872655,2022-03-05 03:44:39,application is boring to watch the same user interface.,neutral,no
91872655,2022-03-05 03:44:39,application is boring to watch the same user interface.,neutral,no
91872626,2022-03-05 03:43:27,give your user experience a modern look.,neutral,no
